screen_name,followers,rt,text 
bigdata,44262,0,b'.@IraIracohen @TeamAnodot  throwing down at #TheAIconf startup showcase https://t.co/z5H0ZahvXu'
bigdata,44262,0,b'Very engaged audience at the @ucbrise Ray reinforcement tutorial at #TheAIconf in San Francisco https://t.co/x3YMreWrxS'
bigdata,44262,2,b'RT @TheAIConf: https://t.co/HJVDOroYpS'
bigdata,44262,2,b'Training day at the first #TheAIconf in San Francisco https://t.co/UWdTemA6Nz'
bigdata,44262,9,b'MMLSpark: @Microsoft #MachineLearning library for #ApacheSpark = Spark ML + CNTK + OpenCV https://t.co/r63vF6CxUB'
bigdata,44262,8,b'RT @strataconf: LAST CHANCE to get your pass for #StrataData Singapore at Best Price savings - cost to register goes up tonight https://t.c\\u2026'
bigdata,44262,33,"b'Team @streamlio is building a compelling, easy to use, unified streaming platform for enterprises \\U0001f3c6 #iot #realtime\\u2026 https://t.co/knglVSC0PJ'"
bigdata,44262,15,"b'""WarpScript, a language dedicated to sensor data analysis with more than 600 functions and extension capabilities"" https://t.co/Luq5YMWnJ1'"
bigdata,44262,1,b'The state of #machinelearning in #ApacheSpark: a conversation with Ion Stoica and @matei_zaharia @databricks https://t.co/alvd1940ko'
bigdata,44262,3,"b'Elements of Deal-Closing Sales Demos: interesting #nlproc analysis of 67,000+ SaaS sales demos, from @Gong_io\\u2026 https://t.co/Y72urSzwua'"
bigdata,44262,9,"b'RT @strataconf: Best Price for #StrataData Singapore ends Friday https://t.co/z8Q072unxc  Topics include: #AI, #machinelearning, data-drive\\u2026'"
bigdata,44262,1,"b'Houdini: adversarial examples for machine learning \\u21e2 pose estimation, semantic segmentation, speech recognition https://t.co/abn60VRVlb'"
bigdata,44262,2,b'Register NOW! #TheAIConf will be officially sold out shortly. See you in SF next week #AI https://t.co/qAyA42cSmA https://t.co/HCTQblfAfu'
bigdata,44262,3,b'Immediate TODO \\U0001f5d3  The Deadline \\n for the Call for Proposals for #StrataData CA 2018 is ... TOMORROW\\U0001f55b https://t.co/IOY6Ws7WsK'
bigdata,44262,11,"b'Team #DataScience process @Microsoft: agile, iterative process for executing/delivering advanced analytics solutions https://t.co/95aljW9qrp'"
bigdata,44262,0,b'@SFoskett \\U0001f44d'
bigdata,44262,2,b'Sidewalk graffiti in San Francisco \\U0001f590 gentrification https://t.co/Vt4S6ZsA7k'
bigdata,44262,4,b'RT @strataconf: Get the Best Price for #StrataData Singapore December 4-7 https://t.co/z8Q072unxc register now before prices go up next wee\\u2026'
bigdata,44262,2,b'.@ucbrise Ground is a nice complement to Ray (reinforcement learning) &amp; Clipper (model serving/monitoring) #metadata https://t.co/0QTkk5JmpH'
bigdata,44262,0,b'.@stochastician opens Day 2 of @ucbrise Camp with a talk + tutorial on #pywren \\u21e2 Livestream https://t.co/xMFUOMAp6y'
bigdata,44262,1,b'Pong \\U0001f3c6 Ray &amp; RLLib https://t.co/0QkJoFspCw + model serving via Clipper https://t.co/ctthLz01yf to end @ucbrise camp Day 1'
bigdata,44262,4,b'RLlib =&gt; #reinforcementlearning in @ucbrise Ray (a large-scale distributed execution engine) https://t.co/0QkJoFspCw'
bigdata,44262,0,b'Weekend TODO \\u21e2 Call for proposals for #StrataData CA 2018 is now open. Deadline is September 12th https://t.co/hbQPPxibZ3'
bigdata,44262,2,"b'.@ucbrise has two days of talks/tutorials on #reinforcementlearning, deploying #machinelearning &amp; more: livestream \\u21e2 https://t.co/LmSLsEXBxI'"
bigdata,44262,1,b'Great talks &amp; tutorials at the first @ucbrise Camp. Livestream is available https://t.co/Fg3U1QHX3w + schedule https://t.co/Tv5zi8UK6z'
bigdata,44262,15,b'.@Uber has a \\U0001f195 end-to-end Bayesian neural network architecture for time series prediction + uncertainty estimation\\u2026 https://t.co/5Ybtt66jsl'
bigdata,44262,0,"b""Great talks &amp; tutorials at the first @ucbrise Camp, Sept 7-8. Livestream is available \\U0001f51c here's the schedule https://t.co/Tv5zi8D9f1"""
bigdata,44262,4,"b'#TheAIConf is nearly sold out, register now! See you in SF in a few weeks #AI https://t.co/qAyA42utLa https://t.co/PKyBLZpZPl'"
bigdata,44262,4,b'Michelangelo has been serving production use cases @Uber for a year \\u21e2 their de-facto system for #MachineLearning\\u2026 https://t.co/J0vtzCCh2R'
bigdata,44262,22,b'RT @strataconf: Apply now to share your #bigdata story at #StrataData CA https://t.co/UGjXxeg5i2 Call for proposals closes 9/12. https://t.\\u2026'
bigdata,44262,0,b'.@Affectiva hosts Emotion AI Summit Sept 13th @medialab to explore present &amp; future applications of #EmotionAI #AI: https://t.co/MDVVY3Fwlc'
bigdata,44262,10,b'Collection of generative models (GANs and VAEs) implemented in #Tensorflow https://t.co/yovGHCEf2b and #PyTorch\\u2026 https://t.co/Vdm5YWkOeZ'
bigdata,44262,2,"b""R.I.P.  Walter Becker of #SteelyDan \\U0001f3bc\\U0001f3b8 I'm enjoying this documentary on their album, Aja https://t.co/1ThUDKjgIO"""
bigdata,44262,0,b'Live at Coffee Mission \\U0001f3bc @sing2heart https://t.co/MKIlEp1ngH'
bigdata,44262,1,b'#Innovation + exploring the space of machine learning algorithms: a conversation with @kenneth0stanley @UberAILabs https://t.co/Id57gRo7kf'
bigdata,44262,0,"b""I'm Burning, Man https://t.co/APLpREGYVo"""
bigdata,44262,6,b'How to Escape Saddle Points Efficiently by Chi Jin and Michael Jordan @ucbrise #deeplearning #machinelearning\\u2026 https://t.co/exFU08rD3T'
bigdata,44262,16,b'RT @kenneth0stanley: Great time speaking to @bigdata on his Big Data podcast about neuroevolution and Why Greatness Cannot Be Planned: http\\u2026'
bigdata,44262,2,b'RT @strataconf: Share an idea or story\\u2014in 5 minutes &amp; 20 slides. We are still accepting talks for #StrataData #Ignite NYC https://t.co/2UAh\\u2026'
bigdata,44262,7,b'RT @TheAIConf: New article by @danny_lange: Bringing #gaming to life w/#AI &amp; #deeplearning https://t.co/yTLoqOvJMO'
bigdata,44262,1,b'Transformer from @googleresearch  outperforms both RNN &amp; CNN models on English\\u21e2German &amp; English\\u21e2French translation\\u2026 https://t.co/0Aiy1OEIme'
bigdata,44262,0,b'@AMP_SV @PyTorch Book in progress https://t.co/MK4ZIluE5L'
bigdata,44262,4,b'Weekend TODO \\u21e2 Call for proposals for #StrataData CA 2018 is now open. Drive business transformation with data https://t.co/hbQPPxzMQB'
bigdata,44262,1,b'Mechanisms for searching the space of machine learning algorithms: a conversation with @kenneth0stanley @UberAILabs https://t.co/Id57gRo7kf'
bigdata,44262,1,b'RT @kjameslubin: Have you seen our new look developer forums? https://t.co/1xiXuARThj'
bigdata,44262,9,b'RT @SuConant: Have issues #datascience can solve? Check out this great bundle of @OReillyMedia ebooks! https://t.co/BHTloWekBD https://t.co\\u2026'
bigdata,44262,0,b'@frsyuki \\U0001f64f\\xa0Very nice to meet you @frsyuki'
bigdata,44262,4,b'\\U0001f5e3 Kaldi now offers TensorFlow integration! you can use TF neural based language models in Kaldi \\u21e2 better ASR system\\u2026 https://t.co/vwkuQO18L9'
bigdata,44262,0,b'Long line for signed copies of Kafka:TDG @nehanarkhede @gwenshap @bonkoif #kafkasummit https://t.co/AcL8tMmNyY https://t.co/OsWB6QNzmd'
bigdata,44262,1,b'.@Intel @IntelAI announce Movidius Myriad X VPU: low-power system-on-chip for acceleration in vision-based devices https://t.co/SCxRJgItZd'
bigdata,44262,7,b'RT @jessetanderson: A great @ApacheBeam talk from @francesjperry at #KafkaSummit https://t.co/MoR5nAXZRr'
bigdata,44262,25,b'RT @strataconf: What are common challenges faced by companies interested in using #datascience &amp; #machinelearning? https://t.co/c0ZSsrNhAe\\u2026'
bigdata,44262,3,"b""Great keynotes at #KafkaSummit and it's been nice to catch up with @deanwampler @jessetanderson @cfregly @junrao @kestelyn Now to sessions"""
bigdata,44262,6,"b'\\U0001f193 \\U0001f195\\U0001f192  Besides being useful, this new MNIST-like fashion product database from @ZalandoTech is pretty!\\u2026 https://t.co/cVk61y2asq'"
bigdata,44262,1,b'RT @TheAIConf: NEW] A conversation w/@robertnishihara  &amp; Philipp Moritz of @ucbrise about Ray &amp; continuous learning  https://t.co/oYzGJ29i4\\u2026'
bigdata,44262,14,b'The current state of applied #datascience and #machinelearning: new post on trends &amp; bottlenecks https://t.co/dcb1uQrLTR'
bigdata,44262,1,b'This entire thread: https://t.co/Mx8Mn0hD8a'
bigdata,44262,0,b'#nohatesf + SF Public Library #summeroflove exhibit https://t.co/wJwT5mMELt'
bigdata,44262,0,b'San Francisco thirst quencher \\U0001f943 https://t.co/m3OMtUnEW4'
bigdata,44262,1,"b'Keep up the great work @databricks \\U0001f64f from the very beginning they\'ve focused on ""Making Big Data Analytics Simple""\\u2026 https://t.co/6GKp82kutb'"
bigdata,44262,2,"b'""A Bayesian prior can in general only be interpreted in the context of\\nthe likelihood with which it will be paired"" https://t.co/9I5mKrpqDr'"
bigdata,44262,9,b'RT @TheAIConf: .@bigdata discusses the common challenges faced by companies interested in using #datascience &amp; #machinelearning https://t.c\\u2026'
bigdata,44262,19,b'RT @strataconf: .@bigdata takes a look at common challenges faced by companies interested in using #datascience &amp; #machinelearning https://\\u2026'
bigdata,44262,8,b'RT @TheAIConf: Today is the last day to submit your proposal for #TheAIConf Demo Alley. Tell us about your #AI use case! https://t.co/myjoJ\\u2026'
bigdata,44262,1,b'We\\u2019re opening up space at #TheAIConf in San Francisco for live and interactive demos \\U0001f5d3 Deadline to apply is tomorro\\u2026 https://t.co/TusDACaDt0'
bigdata,44262,0,b'Perceived Performance of Top Retail Webpages In the Wild: best paper @ACMSIGCOMM \\U0001f44f @perceptPA &amp; crew #Velocityconf https://t.co/jiSccNVGmq'
bigdata,44262,6,b'RT @TheAIConf: Get a chance to demo in front of top-users &amp; investors + a free pass to #TheAIConf SF https://t.co/myjoJvST0A Submit your ap\\u2026'
bigdata,44262,4,b'The current state of applied #datascience and #machinelearning: new post on trends &amp; bottlenecks https://t.co/dcb1uQrLTR'
bigdata,44262,3,b'\\u201cproblems need to be addressed before deep reinforcement learning can be applied to a range of real-world problems\\u201d\\u2026 https://t.co/G9ZxEgKYfq'
bigdata,44262,0,b'We\\u2019re opening up space at #TheAIConf in San Francisco for live and interactive demos \\U0001f5d3 Deadline to apply is Aug 25t\\u2026 https://t.co/yreTkrF0Ol'
bigdata,44262,0,"b'Bernal Hill, SF  \\U0001f387eclipse watchers https://t.co/PcfkU5QexK'"
bigdata,44262,2,b'.@MSFTResearch conversational speech recognition system adds a CNN-BLSTM acoustic model \\u21e2 5.1% word error rate https://t.co/TWrezPK3wN'
bigdata,44262,7,b'Creating large training data sets quickly: @ajratner of @HazyResearch on a key bottleneck in machine learning &amp; #AI https://t.co/JLxfVJq2VV'
bigdata,44262,0,b'The SF @deyoungmuseum  exhibit commemorating the 50th anniversary of the Summer of Love\\u2764\\ufe0f ends tomorrow \\u262e\\ufe0f https://t.co/EYkhMhKzhO'
bigdata,44262,2,b'Documenting Hate News Index \\U0001f4f0 new #opendata set (media reports) from @ProPublica in partnership with @googlenewslab\\u2026 https://t.co/EGgn6eLMni'
bigdata,44262,0,b'#peace https://t.co/BXhcZZMmNG'
bigdata,44262,7,b'RT @TheAIConf: [NEW] A conversation w/@robertnishihara  &amp; Philipp Moritz of @ucbrise about Ray &amp; continuous learning  https://t.co/oYzGJ29i\\u2026'
bigdata,44262,4,b'.@drcrallen on pragmatic differences @metamarkets experienced between @awscloud and @googlecloud as cloud providers https://t.co/3lvqQ688BP'
bigdata,44262,2,b'Call for proposals for #StrataData CA 2018 is now open. Drive business transformation with data https://t.co/hbQPPxibZ3'
bigdata,44262,3,"b'Learn from experts, #deeplearning &amp; more \\u261b Hardcore #DataScience is coming back to #StrataData NYC \\U0001f5d3 Sept 26th\\u2026 https://t.co/TPXhgDBYja'"
bigdata,44262,0,b'Interesting new #textmining project by @AaronPanofsky @BostonJoan: When Genetics Challenges a Racist\\u2019s Identity\\u2026 https://t.co/eTIMwMDFx7'
bigdata,44262,0,b'.@ucbrise Ray makes continuous learning accessible &amp; easy to scale \\U0001f399 conversation w/ @robertnishihara Philipp Moritz https://t.co/CHqfxbRI3H'
bigdata,44262,1,b'.@ucbrise Ray makes continuous learning accessible &amp; easy to scale \\U0001f399 conversation w/ @robertnishihara Philipp Moritz https://t.co/CHqfxbA7c9'
bigdata,44262,2,b'.@Rasa_HQ NLU is an open source tool for intent classification &amp; entity extraction \\u21e2 for people developing #chatbots https://t.co/wmBaI1SJQy'
bigdata,44262,5,"b'@streamlio .@streamlio will make it easy to build end-to-end streaming applications, as @karthikz described earlier\\u2026 https://t.co/naCdGNtTWU'"
bigdata,44262,11,"b'.@streamlio "" ... unifies \\u201cSTREAM\\u201d processing, \'ML\' for Machine Learning, and \'IO\' for messaging and storage"" https://t.co/XfeOi8BPCD'"
bigdata,44262,18,"b'PyGraphistry is library to extract, transform, and visually explore big graphs \\U0001f64f team @Graphistry\\u2026 https://t.co/PgwgG6OSVr'"
bigdata,44262,0,b'Charlottesville: Race and Terror \\U0001f3ac I highly recommend this excellent @vicenews @elspethreeve documentary https://t.co/qMo49MFcbm'
bigdata,44262,0,b'Vehicle Detection in the Wild using the NEXET Dataset \\U0001f697\\U0001f3c6 new #deeplearning contest from @getnexar\\u2026 https://t.co/IiQeJO1sKo'
bigdata,44262,1,"b'.@shodanhq: ""In terms of data volume it turns out that HDFS dwarfs MongoDB and Redis"" https://t.co/EteErCXS2q https://t.co/aqzqsKOy8l'"
bigdata,44262,0,"b'Fast, scalable, data processing with Alluxio, Mesos, and Minio \\U0001f51c this upcoming SFO Meetup is filling up fast https://t.co/YNn542D0r9'"
bigdata,44262,7,b'Nice collection of papers on #deeplearning for Named Entity Recognition #textmining #nlproc https://t.co/xxJPWhJMgt'
bigdata,44262,1,b'#cleaneating: The Dirty Truth\\U0001f374 @guardian article\\U0001f4dc https://t.co/Xas9DsWhhy + @bbc_horizon documentary\\U0001f3ac with @GilesYeo https://t.co/N7bsmOjreT'
bigdata,44262,0,b'I enjoyed The Defiant Ones (documentary series about the careers of @drdre &amp; Jimmy Iovine)  \\U0001f64f @Hughes2Society &amp; team https://t.co/Nuj6qrNTh7'
bigdata,44262,8,b'Introducing deeplearn.js from @Google: bringing machine learning into the browser by using WebGL computations on GPU https://t.co/zFq29Mhss4'
bigdata,44262,0,b'@lisanapoli I think I will. I loved Radio Shangri-La!'
bigdata,44262,0,"b""Business + \\u2764\\ufe0f  + Philanthropy + Life: @lisanapoli's new book\\U0001f4d6 on Ray &amp; Joan Kroc sounds like a great read https://t.co/Kd51oWKocQ"""
bigdata,44262,3,b'Building compute systems capable of training large #deeplearning models on big data \\U0001f5a5 conversation w/ @GregoryDiamos https://t.co/J4DiQo30OY'
bigdata,44262,1,"b'""@Facebook, we have a unified strategy: PyTorch is used for all of research &amp; Caffe 2 is used for all of production"" https://t.co/h6CmHCzBSZ'"
bigdata,44262,15,b'RT @strataconf: See our full list of #datascience &amp; #machinelearning sessions at #StrataData NYC: https://t.co/SWLtOAFjk1  See you soon! ht\\u2026'
bigdata,44262,6,"b""RT @strataconf: #StrataData NYC is only a few weeks away https://t.co/TD1B3Z7dq2  Don't miss out on Early Price savings - prices go up tomo\\u2026"""
bigdata,44262,1,b'The Dumpling Emoji is is here! Congratulations to @yiyinglu \\U0001f64f Proud to have been a recipient of the preview version\\u2026 https://t.co/D0S412ndRd'
bigdata,44262,15,b'RT @TheAIConf: A live demo can be worth 1000 words - submit your proposal to be a part of the #AI Demo Alley at #TheAIConf SF https://t.co/\\u2026'
bigdata,44262,3,b'Making sense of #realtime #bigdata \\u21e2 Accessible and practical series on outliers by @IraIracohen @TeamAnodot\\u2026 https://t.co/4hRQ5O011G'
bigdata,44262,1,b'new post: Why continuous learning is key to #AI (tools and methods for learning from sparse feedback)\\u2026 https://t.co/CaLSDGUvOg'
bigdata,44262,1,"b'@kenneth0stanley @Uber @joelbot3000 .@kenneth0stanley also wrote Neuroevolution, a different kind of #deeplearning:\\u2026 https://t.co/UccXDJAE5Y'"
bigdata,44262,0,b'Interested in fostering innovation? Myth of the Objective \\U0001f4d6 is excellent! \\U0001f64f@kenneth0stanley @Uber #AI &amp;\\u2026 https://t.co/0dmlSM8HB8'
bigdata,44262,1,"b""QR-codes are cool, here's a gem from @YiyingLu https://t.co/Dg4Q4tnAHF"""
bigdata,44262,19,b'.@CSIROnews @databricks: Breaking the \\u201ccurse of dimensionality\\u201d in Genomics using \\u201cwide\\u201d Random Forests\\u2026 https://t.co/Plvue0roHD'
